time,sym,side,price,size
12:34:09.615,FDP,B,4.5,100
12:34:10.334,REYA,S,45.2,800
12:34:15.398,HSBC,B,79.7,500
12:34:19.276,FDP,B,4.95,100
12:34:19.707,HSBC,B,79.95,800
12:34:21.283,REYA,B,44.5,200
12:34:22.568,APPL,S,120.35,600
12:34:27.020,HSBC,B,79.85,100
12:34:31.361,REYA,B,44.5,500
12:34:31.878,REYA,S,45.05,300
12:34:32.176,HSBC,B,79.9,700
12:34:33.002,GOOG,B,779.8,900
12:34:33.690,REYA,S,45.5,900
12:34:33.829,GOOG,B,779.75,200
12:34:40.749,HSBC,S,80.1,100
12:34:45.843,APPL,B,119.85,400
12:34:48.344,GOOG,B,779.8,500
12:34:49.614,REYA,S,45.2,100
12:34:49.998,REYA,S,45.45,300
12:34:53.877,APPL,S,120.45,400
12:34:56.662,HSBC,B,79.75,500
12:35:00.268,REYA,S,45.35,200
12:35:08.173,REYA,B,44.85,1000
12:35:08.936,APPL,S,120.05,300
12:35:10.036,GOOG,S,780.3,500
12:35:10.951,GOOG,S,780.25,900
12:35:14.349,HSBC,S,80.1,1000
12:35:19.210,FDP,S,5.5,800
12:35:19.835,REYA,S,45.4,700
12:35:21.713,REYA,B,44.6,800
12:35:21.775,FDP,B,4.8,200
12:35:24.824,APPL,S,120.2,900
12:35:30.314,APPL,B,119.55,700
12:35:30.454,FDP,B,4.9,500
12:35:31.568,APPL,S,120.35,400
12:35:32.744,HSBC,B,79.5,1000
12:35:38.485,REYA,S,45.3,100
12:35:39.638,FDP,S,5.4,500
12:35:40.788,APPL,B,119.85,800
12:35:41.753,GOOG,S,780.15,200
12:35:42.149,APPL,S,120.35,200
12:35:42.401,FDP,B,4.75,600
12:35:44.589,HSBC,B,79.8,400
12:35:45.749,APPL,B,119.55,600
12:35:52.361,APPL,S,120.35,600
12:35:52.986,APPL,S,120.15,500
12:35:58.274,APPL,B,119.95,500
12:36:00.056,REYA,B,44.7,500
12:36:03.898,APPL,S,120.4,700
12:36:12.133,APPL,S,120.3,600
12:36:14.106,GOOG,S,780.35,800
12:36:17.089,REYA,S,45.35,400
12:36:18.795,APPL,B,119.65,100
12:36:19.664,APPL,S,120.15,800
12:36:23.049,APPL,S,120.1,600
12:36:24.509,FDP,S,5.25,500
12:36:25.258,GOOG,B,779.7,500
12:36:25.710,APPL,S,120.3,700
12:36:28.367,HSBC,B,79.75,800
12:36:31.561,HSBC,S,80.15,300
12:36:47.807,HSBC,B,79.65,800
12:36:48.105,GOOG,S,780.1,800
12:36:48.424,APPL,S,120.2,800
12:36:52.384,APPL,S,120.15,400
12:36:53.836,GOOG,B,779.8,700
12:36:54.238,HSBC,S,80.4,900
12:36:54.250,HSBC,B,79.55,400
12:36:54.508,HSBC,B,79.7,400
12:36:55.659,APPL,B,119.6,1000
12:36:56.978,HSBC,B,79.9,100
12:37:01.844,HSBC,S,80.05,1000
12:37:04.275,REYA,B,44.75,200
12:37:06.460,FDP,B,4.8,200
12:37:14.873,APPL,B,119.75,200
12:37:15.515,HSBC,S,80.25,900
12:37:17.512,HSBC,B,79.75,1000
12:37:26.839,GOOG,S,780.4,300
12:37:30.904,HSBC,B,79.7,300
12:37:30.922,GOOG,B,779.75,800
12:37:32.419,APPL,S,120.4,300
12:37:33.211,APPL,S,120.3,1000
12:37:35.932,GOOG,B,779.65,500
12:37:36.069,REYA,S,45.25,400
12:37:38.992,HSBC,S,80.45,100
12:37:40.701,FDP,S,5.15,600
12:37:41.072,REYA,B,44.5,900
12:37:45.301,REYA,B,44.7,100
12:37:46.796,REYA,B,44.65,500
12:37:50.681,GOOG,S,780.35,700
12:37:54.399,FDP,S,5.45,100
12:37:56.083,HSBC,S,80.3,100
12:37:59.121,REYA,S,45.15,700
12:38:00.337,HSBC,S,80.45,800
12:38:01.122,FDP,B,4.85,500
12:38:01.303,HSBC,S,80.4,1000
12:38:02.405,APPL,B,119.9,900
12:38:07.031,HSBC,S,80.4,700
12:38:10.562,APPL,B,119.9,400
12:38:17.443,GOOG,S,780.1,100
12:38:24.373,HSBC,B,79.8,900
12:38:25.602,FDP,S,5.25,500
12:38:27.537,HSBC,S,80.3,200
12:38:29.687,HSBC,B,79.9,100
12:38:34.564,HSBC,S,80.4,1000
12:38:36.651,APPL,S,120.4,500
12:38:40.004,APPL,B,119.5,400
12:38:40.790,APPL,B,119.6,100
12:38:41.675,HSBC,B,79.9,200
12:38:41.751,REYA,S,45.35,200
12:38:42.597,FDP,S,5.3,600
12:38:46.573,HSBC,S,80.1,900
12:38:47.063,HSBC,S,80.3,100
12:38:50.377,GOOG,S,780.45,900
12:38:50.804,FDP,S,5.15,300
12:38:52.321,HSBC,B,79.85,400
12:38:56.960,FDP,B,4.55,1000
12:38:58.204,REYA,B,44.65,500
12:38:59.223,GOOG,B,779.8,300
12:39:03.427,GOOG,B,779.55,1000
12:39:03.678,GOOG,B,779.85,800
12:39:03.754,REYA,B,44.55,600
12:39:06.828,APPL,S,120.1,100
12:39:07.203,HSBC,S,80.25,800
12:39:12.341,REYA,S,45.3,800
12:39:14.648,FDP,B,4.5,1000
12:39:16.530,REYA,B,44.5,200
12:39:19.228,HSBC,S,80.25,100
12:39:20.693,REYA,B,44.55,200
12:39:21.423,APPL,B,119.8,700
12:39:22.781,HSBC,S,80.25,700
12:39:23.755,GOOG,B,779.5,500
12:39:24.327,HSBC,S,80.4,1000
12:39:25.161,HSBC,B,79.65,200
12:39:28.897,GOOG,B,779.85,600
12:39:31.961,APPL,B,119.7,400
12:39:32.273,HSBC,B,79.95,600
12:39:37.117,HSBC,S,80.5,500
12:39:43.634,APPL,B,119.6,100
12:39:46.329,REYA,S,45.15,800
12:39:46.432,GOOG,S,780.05,200
12:39:46.724,GOOG,B,779.65,200
12:39:53.036,FDP,B,4.55,600
12:39:54.054,APPL,B,119.7,500
12:39:54.454,APPL,S,120.15,400
12:39:55.515,FDP,S,5.45,800
12:40:00.042,GOOG,S,780.25,900
12:40:00.371,HSBC,B,79.6,500
12:40:02.798,REYA,S,45.25,800
12:40:03.147,GOOG,S,780.1,400
12:40:03.206,APPL,S,120.25,400
12:40:03.788,REYA,B,44.6,200
12:40:03.958,FDP,S,5.15,700
12:40:07.404,GOOG,S,780.45,900
12:40:11.502,GOOG,B,779.9,400
12:40:12.443,FDP,S,5.1,400
12:40:14.105,FDP,B,4.7,1000
12:40:16.304,HSBC,B,79.9,300
12:40:16.713,APPL,S,120.15,900
12:40:25.887,APPL,B,119.95,100
12:40:29.486,FDP,B,4.8,800
12:40:32.714,REYA,S,45.15,1000
12:40:33.742,HSBC,S,80.45,100
12:40:37.784,GOOG,B,779.95,900
12:40:45.046,FDP,S,5.1,400
12:40:48.209,HSBC,S,80.4,1000
12:40:52.885,FDP,B,4.6,100
12:40:58.345,REYA,S,45.25,500
12:41:00.430,HSBC,B,79.6,500
12:41:00.702,HSBC,B,79.9,200
12:41:02.615,REYA,B,44.9,900
12:41:03.759,APPL,S,120.1,100
12:41:08.363,HSBC,S,80.05,800
12:41:09.412,HSBC,S,80.5,400
12:41:10.326,GOOG,B,779.5,400
12:41:10.467,REYA,S,45.4,300
12:41:11.052,FDP,S,5.05,800
12:41:11.819,GOOG,S,780.25,1000
12:41:18.743,GOOG,S,780.25,700
12:41:27.650,REYA,S,45.45,700
12:41:28.004,FDP,S,5.5,400
12:41:28.402,FDP,B,4.75,800
12:41:31.503,REYA,B,44.7,300
12:41:31.631,HSBC,S,80.5,100
12:41:31.921,HSBC,S,80.05,900
12:41:38.994,FDP,B,4.6,1000
12:41:41.351,APPL,B,119.6,400
12:41:41.538,REYA,S,45.4,500
12:41:42.028,FDP,B,4.8,700
12:41:52.039,FDP,S,5.3,900
12:41:57.252,FDP,S,5.1,100
12:41:58.451,REYA,S,45.15,700
12:42:05.471,APPL,B,119.75,800
12:42:06.534,APPL,S,120.05,200
12:42:07.598,GOOG,S,780.4,900
12:42:15.623,REYA,S,45.15,800
12:42:19.435,REYA,S,45.5,300
12:42:19.651,HSBC,B,79.65,700
12:42:21.728,APPL,B,119.85,300
12:42:23.063,HSBC,B,79.85,600
12:42:26.583,FDP,S,5.05,700
12:42:29.092,GOOG,B,779.6,600
12:42:30.005,HSBC,S,80.3,600
12:42:34.497,FDP,B,4.95,700
12:42:34.793,REYA,B,44.75,900
12:42:37.240,HSBC,S,80.45,300
12:42:38.296,REYA,B,44.9,100
12:42:40.411,HSBC,B,79.95,100
12:42:40.782,GOOG,B,779.95,400
12:42:41.804,REYA,B,44.6,1000
12:42:44.215,REYA,S,45.2,1000
12:42:48.923,REYA,B,44.95,600
12:42:53.068,REYA,S,45.15,1000
12:42:54.524,FDP,S,5.45,100
12:42:54.895,APPL,B,119.55,100
12:43:00.716,REYA,B,44.5,600
12:43:12.908,FDP,B,4.5,700
12:43:28.046,REYA,B,44.85,300
12:43:32.145,HSBC,S,80.25,300
12:43:37.093,FDP,B,4.95,100
12:43:38.659,FDP,B,4.95,400
12:43:38.675,GOOG,S,780.25,1000
12:43:42.030,GOOG,B,779.55,600
12:43:47.083,GOOG,S,780.3,100
12:43:51.256,HSBC,B,79.75,400
12:43:52.227,FDP,S,5.35,800
12:43:53.747,GOOG,S,780.15,600
12:43:57.307,HSBC,B,79.7,500
12:43:57.392,GOOG,B,779.85,600
12:43:59.075,REYA,B,44.8,900
12:43:59.757,APPL,S,120.35,700
12:44:00.113,GOOG,S,780.15,300
12:44:00.881,FDP,S,5.15,200
12:44:01.093,APPL,S,120.2,100
12:44:01.134,FDP,S,5.35,700
12:44:01.218,APPL,B,119.7,600
12:44:02.214,REYA,B,44.6,100
12:44:03.150,FDP,B,4.6,100
12:44:03.343,HSBC,S,80.45,500
12:44:03.439,HSBC,S,80.15,600
12:44:06.961,APPL,B,119.7,500
12:44:07.189,FDP,S,5.4,600
12:44:13.120,FDP,S,5.4,800
12:44:13.695,APPL,S,120.1,300
12:44:14.338,GOOG,S,780.4,100
12:44:14.886,FDP,S,5.4,100
12:44:15.073,FDP,S,5.5,500
12:44:15.885,REYA,S,45.15,900
12:44:17.885,APPL,B,119.8,700
12:44:18.829,FDP,B,4.65,900
12:44:20.456,GOOG,B,779.65,400
12:44:20.960,APPL,S,120.4,800
12:44:24.431,FDP,B,4.8,200
12:44:33.045,GOOG,B,779.65,1000
12:44:33.836,APPL,B,119.8,100
12:44:38.765,FDP,S,5.2,800
12:44:38.914,REYA,B,44.5,1000
12:44:40.145,FDP,B,4.5,600
12:44:41.522,APPL,B,119.75,200
12:44:47.157,APPL,B,119.8,1000
12:44:51.919,APPL,S,120.05,600
12:44:55.845,APPL,B,119.6,1000
12:45:02.721,GOOG,B,779.65,300
12:45:03.312,APPL,B,119.6,200
12:45:06.021,REYA,B,44.95,500
12:45:08.510,REYA,B,44.75,300
12:45:11.443,REYA,S,45.2,1000
12:45:12.374,FDP,B,4.65,200
12:45:14.178,GOOG,B,779.8,700
12:45:20.888,FDP,S,5.5,1000
12:45:27.770,REYA,S,45.25,400
12:45:28.112,APPL,B,119.85,400
12:45:30.042,APPL,S,120.15,800
12:45:30.890,APPL,S,120.45,400
12:45:37.858,GOOG,B,779.65,300
12:45:45.417,REYA,S,45.35,100
12:45:48.038,GOOG,S,780.1,1000
12:45:49.573,HSBC,S,80.5,900
12:45:49.890,REYA,S,45.2,700
12:45:54.228,REYA,B,44.8,100
12:45:56.945,REYA,S,45.1,300
12:46:01.625,HSBC,S,80.3,300
12:46:06.363,HSBC,B,79.5,800
12:46:09.767,GOOG,S,780.05,300
12:46:11.017,HSBC,B,79.95,900
12:46:17.648,REYA,B,44.6,600
12:46:18.104,FDP,B,4.85,500
12:46:20.674,GOOG,S,780.05,800
12:46:30.703,FDP,S,5.05,200
12:46:31.383,FDP,B,4.5,500
12:46:33.917,REYA,B,44.6,900
12:46:39.214,HSBC,S,80.45,500
12:46:42.824,GOOG,B,779.55,200
12:46:43.765,APPL,S,120.1,1000
12:46:44.461,APPL,B,119.9,800
12:46:56.596,FDP,B,4.85,800
12:46:58.971,FDP,B,4.7,1000
12:47:01.680,GOOG,S,780.25,400
12:47:07.519,GOOG,S,780.3,100
12:47:11.902,APPL,S,120.1,600
12:47:18.890,HSBC,B,79.55,900
12:47:19.817,GOOG,B,779.7,300
12:47:21.492,FDP,B,4.55,400
12:47:26.885,APPL,S,120.05,500
12:47:27.862,REYA,S,45.15,900
12:47:29.128,HSBC,S,80.2,200
12:47:30.676,GOOG,B,779.65,300
12:47:31.450,GOOG,S,780.5,200
12:47:33.799,GOOG,S,780.45,200
12:47:35.285,REYA,S,45.45,600
12:47:36.209,REYA,B,44.9,1000
12:47:42.860,FDP,B,4.85,700
12:47:52.023,APPL,S,120.45,600
12:47:53.001,REYA,S,45.2,500
12:47:59.420,GOOG,B,779.75,700
12:48:01.359,APPL,S,120.45,1000
12:48:04.247,HSBC,S,80.1,700
12:48:04.640,FDP,B,4.5,300
12:48:05.154,FDP,S,5.1,600
12:48:05.225,APPL,S,120.4,200
12:48:06.586,FDP,S,5.45,300
12:48:07.685,HSBC,B,79.55,800
12:48:09.592,FDP,B,4.6,600
12:48:14.249,REYA,B,44.7,100
12:48:20.707,HSBC,B,79.5,300
12:48:27.960,REYA,B,44.65,500
12:48:28.731,GOOG,B,779.6,700
12:48:33.301,REYA,S,45.35,900
12:48:35.049,APPL,S,120.05,700
12:48:37.170,APPL,S,120.2,600
12:48:38.215,REYA,B,44.75,700
12:48:39.377,REYA,B,44.8,900
12:48:41.117,GOOG,S,780.5,800
12:48:42.785,HSBC,B,79.6,200
12:48:43.447,GOOG,S,780.4,500
12:48:45.244,HSBC,B,79.95,800
12:48:45.957,APPL,S,120.1,600
12:48:47.778,REYA,B,44.9,800
12:48:53.334,HSBC,S,80.3,700
12:48:57.478,APPL,B,119.95,100
12:48:58.148,REYA,S,45.5,100
12:49:06.025,GOOG,B,779.75,300
12:49:06.306,REYA,S,45.15,200
12:49:11.308,HSBC,S,80.45,400
12:49:19.545,FDP,S,5.5,600
12:49:23.819,FDP,S,5.2,1000
12:49:31.857,APPL,B,119.95,400
12:49:32.623,APPL,S,120.05,700
12:49:40.089,GOOG,S,780.45,200
12:49:43.018,REYA,B,44.8,300
12:49:46.471,FDP,S,5.35,100
12:49:47.379,GOOG,B,779.7,300
12:49:52.997,APPL,B,119.75,900
12:49:57.387,FDP,B,4.85,900
12:49:58.344,GOOG,S,780.5,700
12:50:00.034,HSBC,B,79.9,1000
12:50:00.345,HSBC,S,80.05,500
12:50:00.469,APPL,S,120.1,1000
12:50:04.541,APPL,B,119.5,400
12:50:05.689,FDP,B,4.95,100
12:50:06.208,REYA,B,44.6,900
12:50:09.652,REYA,B,44.9,200
12:50:09.670,HSBC,S,80.45,600
12:50:11.453,REYA,B,44.85,100
12:50:14.921,GOOG,B,779.75,200
12:50:17.024,HSBC,B,79.85,1000
12:50:23.426,HSBC,S,80.05,600
12:50:23.506,FDP,S,5.35,900
12:50:26.171,HSBC,B,79.55,800
12:50:29.509,GOOG,S,780.5,800
12:50:31.547,APPL,B,119.55,700
12:50:31.786,REYA,S,45.15,500
12:50:32.452,APPL,S,120.5,100
12:50:32.653,GOOG,B,779.8,700
12:50:32.821,HSBC,B,79.95,300
12:50:34.163,GOOG,S,780.35,900
12:50:36.029,HSBC,S,80.35,1000
12:50:38.250,GOOG,S,780.3,200
12:50:39.126,REYA,B,44.7,200
12:50:41.500,GOOG,B,779.5,500
12:50:41.531,APPL,S,120.2,600
12:50:43.980,APPL,S,120.25,900
12:50:48.493,HSBC,S,80.3,1000
12:50:49.079,HSBC,S,80.35,400
12:50:50.306,FDP,S,5.35,700
12:50:51.190,FDP,S,5.45,800
12:50:54.250,GOOG,B,779.9,700
12:50:54.538,FDP,S,5.35,1000
12:50:54.584,FDP,S,5.2,600
12:50:55.011,REYA,S,45.15,800
12:50:55.417,APPL,B,119.9,600
12:50:57.633,APPL,B,119.9,100
12:50:59.465,APPL,S,120.4,300
12:50:59.763,FDP,S,5.3,500
12:51:01.756,HSBC,S,80.35,700
12:51:03.149,HSBC,B,79.8,200
12:51:05.795,APPL,S,120.35,1000
12:51:08.141,REYA,B,44.65,800
12:51:10.791,HSBC,B,79.9,100
12:51:15.937,FDP,S,5.25,100
12:51:19.022,HSBC,S,80.15,400
12:51:23.364,HSBC,S,80.5,800
12:51:26.794,FDP,B,4.65,500
12:51:27.232,HSBC,B,79.55,200
12:51:28.613,REYA,B,44.95,700
12:51:32.800,HSBC,B,79.85,800
12:51:36.258,HSBC,B,79.6,400
12:51:37.412,FDP,S,5.2,400
12:51:39.566,FDP,B,4.9,200
12:51:40.073,HSBC,S,80.1,500
12:51:40.661,REYA,B,44.9,700
12:51:41.216,REYA,B,44.6,400
12:51:55.995,GOOG,S,780.25,200
12:51:56.715,FDP,B,4.95,400
12:51:56.830,HSBC,S,80.35,800
12:52:01.387,HSBC,S,80.45,200
12:52:01.754,FDP,S,5.4,1000
12:52:07.774,FDP,B,4.55,100
12:52:09.142,GOOG,S,780.05,800
12:52:26.875,APPL,S,120.5,800
12:52:32.395,REYA,S,45.1,700
12:52:32.832,REYA,S,45.35,400
12:52:36.228,REYA,S,45.3,300
12:52:37.008,APPL,B,119.8,1000
12:52:42.849,REYA,B,44.8,300
12:52:46.638,FDP,S,5.35,200
12:52:47.099,HSBC,S,80.35,300
12:52:47.425,APPL,B,119.85,400
12:52:49.887,HSBC,B,79.75,300
12:52:53.030,APPL,S,120.2,1000
12:52:55.186,APPL,S,120.4,500
12:52:55.287,HSBC,B,79.5,500
12:53:00.906,FDP,S,5.1,400
12:53:01.660,FDP,B,4.8,1000
12:53:03.225,FDP,B,4.55,200
12:53:06.100,HSBC,S,80.2,200
12:53:10.612,GOOG,B,779.5,100
12:53:12.802,FDP,S,5.15,200
12:53:16.814,GOOG,B,779.75,800
12:53:16.846,FDP,B,4.8,400
12:53:18.566,FDP,B,4.8,400
12:53:20.153,APPL,S,120.1,500
12:53:29.651,APPL,B,119.7,600
12:53:53.020,GOOG,B,779.85,700
12:53:58.347,APPL,B,119.65,900
12:54:01.331,REYA,B,44.6,900
12:54:01.938,FDP,S,5.1,800
12:54:07.912,HSBC,S,80.45,600
12:54:14.831,APPL,S,120.35,900
12:54:18.806,GOOG,S,780.1,600
12:54:19.360,FDP,B,4.9,700
12:54:19.451,REYA,S,45.25,700
12:54:19.662,HSBC,B,79.6,700
12:54:20.238,GOOG,B,779.6,400
12:54:21.278,FDP,B,4.75,300
12:54:24.334,HSBC,S,80.1,300
12:54:25.025,REYA,S,45.45,600
12:54:30.462,REYA,S,45.05,300
12:54:31.260,REYA,B,44.75,100
12:54:42.355,FDP,S,5.3,200
12:54:44.051,REYA,S,45.05,200
12:54:45.263,APPL,S,120.2,300
12:54:45.313,GOOG,B,779.8,200
12:54:48.896,APPL,B,119.7,400
12:54:49.174,GOOG,B,779.65,200
12:54:55.378,APPL,S,120.45,200
12:54:58.224,GOOG,B,779.65,1000
12:54:59.164,FDP,S,5.5,100
12:54:59.794,APPL,B,119.95,500
12:55:04.358,GOOG,S,780.1,200
12:55:04.963,GOOG,S,780.2,200
12:55:11.041,APPL,S,120.5,1000
12:55:11.089,APPL,B,119.95,500
12:55:14.292,HSBC,S,80.1,1000
12:55:14.341,HSBC,S,80.05,300
12:55:20.924,FDP,S,5.25,1000
12:55:21.595,GOOG,B,779.75,800
12:55:21.772,APPL,S,120.25,100
12:55:23.478,HSBC,B,79.85,200
12:55:30.154,HSBC,S,80.4,1000
12:55:32.408,FDP,B,4.95,900
12:55:37.364,APPL,B,119.5,1000
12:55:44.456,FDP,S,5.3,800
12:55:44.992,REYA,S,45.2,1000
12:55:48.410,GOOG,S,780.25,100
12:55:49.253,APPL,S,120.2,500
12:55:49.314,FDP,B,4.75,100
12:55:49.928,REYA,S,45.2,1000
12:55:50.054,HSBC,B,79.8,200
12:55:50.064,APPL,B,119.55,500
12:55:52.060,GOOG,B,779.8,500
12:55:53.943,HSBC,B,79.8,200
12:55:54.877,GOOG,S,780.05,900
12:55:56.337,REYA,S,45.4,900
12:55:56.455,GOOG,S,780.15,600
12:55:57.162,REYA,B,44.85,700
12:56:00.619,REYA,B,44.75,200
12:56:00.735,GOOG,S,780.4,1000
12:56:13.307,REYA,S,45.5,600
12:56:21.857,REYA,B,44.95,900
12:56:23.586,APPL,B,119.9,600
12:56:30.623,APPL,B,119.85,800
12:56:32.127,HSBC,B,79.7,100
12:56:33.649,HSBC,B,79.8,900
12:56:34.245,FDP,B,4.5,900
12:56:35.377,REYA,B,44.65,500
12:56:35.717,REYA,S,45.15,100
12:56:36.568,GOOG,S,780.3,800
12:56:46.527,FDP,B,4.75,600
12:56:46.765,FDP,S,5.2,900
12:56:49.180,APPL,B,119.6,700
12:56:57.602,GOOG,B,779.9,200
12:57:03.691,FDP,B,4.7,100
12:57:05.096,FDP,B,4.95,100
12:57:07.520,REYA,S,45.3,900
12:57:08.045,GOOG,S,780.35,500
12:57:09.705,APPL,B,119.6,700
12:57:11.294,GOOG,B,779.75,100
12:57:12.727,GOOG,S,780.4,1000
12:57:17.712,HSBC,S,80.4,800
12:57:17.756,REYA,S,45.4,900
12:57:18.029,GOOG,S,780.15,800
12:57:26.268,APPL,B,119.7,700
12:57:28.361,HSBC,S,80.35,900
12:57:28.609,HSBC,B,79.55,800
12:57:28.964,REYA,B,44.65,1000
12:57:29.247,HSBC,S,80.45,700
12:57:30.088,REYA,S,45.25,400
12:57:32.353,FDP,S,5.5,1000
12:57:34.708,HSBC,S,80.25,600
12:57:41.268,REYA,S,45.25,1000
12:57:41.289,GOOG,B,779.5,500
12:57:41.528,APPL,S,120.5,300
12:57:42.577,REYA,S,45.35,1000
12:57:43.795,HSBC,B,79.75,900
12:57:43.998,FDP,S,5.35,600
12:57:46.904,APPL,B,119.85,700
12:57:47.938,HSBC,B,79.5,500
12:57:50.403,APPL,B,119.6,700
12:57:50.779,REYA,S,45.2,300
12:57:54.907,GOOG,B,779.55,1000
12:57:55.307,REYA,B,44.8,700
12:57:55.402,GOOG,B,779.5,200
12:57:57.846,REYA,B,44.7,400
12:57:58.812,FDP,S,5.5,600
12:58:00.744,HSBC,B,79.75,200
12:58:02.375,FDP,B,4.9,500
12:58:06.781,APPL,S,120.2,1000
12:58:07.147,HSBC,B,79.9,100
12:58:11.277,APPL,B,119.55,600
12:58:13.070,GOOG,B,779.65,1000
12:58:20.481,REYA,B,44.75,600
12:58:24.386,REYA,S,45.25,800
12:58:24.700,FDP,B,4.65,800
12:58:27.388,APPL,B,119.5,700
12:58:27.538,REYA,B,44.7,1000
12:58:32.399,REYA,S,45.4,200
12:58:34.799,GOOG,S,780.2,900
12:58:37.347,REYA,B,44.6,400
12:58:38.206,HSBC,B,79.8,100
12:58:39.516,APPL,B,119.95,600
12:58:40.459,HSBC,S,80.5,900
12:58:40.499,APPL,B,119.75,500
12:58:40.682,GOOG,B,779.55,200
12:58:42.544,GOOG,S,780.5,200
12:58:43.346,HSBC,S,80.35,100
12:58:44.069,APPL,B,119.95,900
12:58:46.529,APPL,B,119.9,600
12:58:48.168,GOOG,B,779.6,600
12:58:56.297,APPL,S,120.1,300
12:58:56.608,APPL,B,119.8,600
12:59:00.247,HSBC,B,79.95,700
12:59:01.439,FDP,S,5.45,800
12:59:10.726,HSBC,B,79.7,900
12:59:12.269,FDP,B,4.5,200
12:59:14.006,APPL,B,119.65,100
12:59:14.886,FDP,S,5.15,800
12:59:17.852,GOOG,S,780.4,700
12:59:19.167,REYA,S,45.4,1000
12:59:22.282,HSBC,B,79.75,700
12:59:25.267,HSBC,B,79.6,400
12:59:25.321,HSBC,S,80.45,1000
12:59:30.890,APPL,S,120.15,600
12:59:31.266,FDP,B,4.75,900
12:59:34.121,FDP,B,4.95,100
12:59:35.037,HSBC,S,80.2,400
12:59:35.770,APPL,B,119.6,1000
12:59:39.356,APPL,S,120.05,600
12:59:40.387,REYA,B,44.65,500
12:59:40.967,REYA,S,45.1,500
12:59:41.750,FDP,S,5.1,1000
12:59:50.766,HSBC,S,80.05,200
12:59:54.548,HSBC,B,79.9,500
13:00:04.492,REYA,B,44.5,900
13:00:11.060,HSBC,B,79.9,300
13:00:16.479,APPL,B,119.55,1000
13:00:19.560,FDP,B,4.75,800
13:00:31.771,HSBC,S,80.05,500
13:00:31.851,FDP,B,4.95,900
13:00:35.515,FDP,S,5.45,700
13:00:36.263,GOOG,B,779.65,300
13:00:38.126,FDP,B,4.55,200
13:00:40.852,REYA,S,45.5,600
13:00:44.861,REYA,B,44.6,200
13:00:46.832,APPL,B,119.85,400
13:00:46.954,APPL,B,119.95,800
13:00:49.796,FDP,B,4.65,300
13:00:53.025,FDP,S,5.3,600
13:00:53.277,REYA,S,45.25,500
13:00:54.593,GOOG,S,780.45,900
13:00:56.642,FDP,B,4.5,100
13:00:59.317,GOOG,B,779.9,100
13:01:02.745,HSBC,S,80.4,500
13:01:03.471,REYA,S,45.2,200
13:01:08.314,REYA,B,44.55,500
13:01:10.993,GOOG,B,779.6,300
13:01:12.564,REYA,B,44.5,900
13:01:17.364,GOOG,S,780.25,900
13:01:19.265,HSBC,B,79.7,400
13:01:23.200,GOOG,B,779.95,100
13:01:25.450,HSBC,S,80.35,600
13:01:29.875,GOOG,S,780.4,200
13:01:30.206,GOOG,B,779.85,1000
13:01:33.562,HSBC,S,80.3,500
13:01:36.679,FDP,B,4.6,300
13:01:36.756,FDP,B,4.8,300
13:01:38.253,FDP,B,4.65,100
13:01:38.311,HSBC,B,79.9,500
13:01:39.294,GOOG,S,780.35,400
13:01:48.025,GOOG,S,780.2,1000
13:01:49.166,APPL,B,119.7,700
13:01:51.644,GOOG,B,779.9,500
13:01:55.404,HSBC,S,80.1,300
13:01:59.889,FDP,S,5.05,800
13:02:01.538,HSBC,B,79.9,900
13:02:02.862,HSBC,B,79.95,400
13:02:07.108,FDP,B,4.6,900
13:02:09.225,FDP,S,5.1,200
13:02:16.528,REYA,B,44.9,400
13:02:17.577,HSBC,B,79.5,400
13:02:19.484,FDP,S,5.35,900
13:02:22.103,HSBC,S,80.45,700
13:02:23.953,REYA,S,45.05,300
13:02:26.714,FDP,S,5.45,600
13:02:27.410,FDP,B,4.85,200
13:02:28.696,GOOG,S,780.4,400
13:02:29.125,APPL,S,120.3,200
13:02:29.668,APPL,B,119.75,800
13:02:31.757,APPL,B,119.7,900
13:02:34.307,GOOG,B,779.85,700
13:02:34.477,FDP,S,5.2,500
13:02:35.075,APPL,S,120.45,400
13:02:37.799,REYA,B,44.8,700
13:02:38.035,GOOG,S,780.15,400
13:02:38.667,GOOG,B,779.5,500
13:02:39.704,APPL,B,119.6,700
13:02:46.179,FDP,B,4.75,300
13:02:52.950,HSBC,S,80.15,200
13:02:53.149,REYA,B,44.9,400
13:02:53.307,APPL,B,119.55,1000
13:02:56.165,REYA,S,45.4,200
13:03:00.736,HSBC,B,79.5,700
13:03:01.059,APPL,B,119.6,500
13:03:01.715,REYA,S,45.2,600
13:03:02.990,REYA,S,45.15,400
13:03:03.073,FDP,S,5.5,800
13:03:05.692,REYA,B,44.6,800
13:03:05.846,HSBC,B,79.6,100
13:03:08.700,REYA,B,44.75,600
13:03:12.851,APPL,S,120.45,300
13:03:14.314,FDP,S,5.1,200
13:03:19.349,HSBC,B,79.95,800
13:03:20.561,FDP,S,5.5,900
13:03:20.732,FDP,B,4.65,200
13:03:21.112,HSBC,S,80.3,600
13:03:24.988,HSBC,B,79.85,1000
13:03:27.552,FDP,B,4.75,100
13:03:35.112,REYA,B,44.5,800
13:03:37.640,REYA,S,45.05,700
13:03:38.840,GOOG,B,779.85,100
13:03:46.314,APPL,B,119.9,1000
13:03:47.362,GOOG,B,779.65,300
13:03:50.404,APPL,B,119.6,700
